filename,class,subtype,prompt,Unnamed: 4,Unnamed: 5,SPLIT,file_path
SOB_M_LC-14-15570-400-017,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-017.png
SOB_M_LC-14-15570-400-018,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-018.png
SOB_M_LC-14-15570-400-019,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-019.png
SOB_M_LC-14-15570-400-020,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-020.png
SOB_M_LC-14-15570-400-021,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-021.png
SOB_M_LC-14-15570-400-022,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-022.png
SOB_M_LC-14-15570-400-023,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-023.png
SOB_M_LC-14-15570-400-024,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-024.png
SOB_M_LC-14-15570-400-025,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-025.png
SOB_M_LC-14-15570-400-026,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-026.png
SOB_M_LC-14-15570-400-027,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-027.png
SOB_M_LC-14-15570-400-028,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-028.png
SOB_M_LC-14-15570-400-029,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-029.png
SOB_M_LC-14-15570-400-030,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-030.png
SOB_M_LC-14-15570-400-031,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-031.png
SOB_M_LC-14-15570-400-032,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-032.png
SOB_M_LC-14-15570-400-033,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-033.png
SOB_M_LC-14-15570-400-034,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-034.png
SOB_M_LC-14-15570-400-035,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-035.png
SOB_M_LC-14-15570-400-036,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-036.png
SOB_M_LC-14-15570-400-037,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-037.png
SOB_M_LC-14-15570-400-038,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-038.png
SOB_M_LC-14-15570-400-039,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-039.png
SOB_M_LC-14-15570-400-040,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-040.png
SOB_M_LC-14-15570-400-041,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-041.png
SOB_M_LC-14-15570C-400-001,Malignant,Lobular_Carcinoma,Malignant lobular carcinoma is identified in this histology slide of breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570C-400-001.png
SOB_M_LC-14-16196-400-014,Malignant,Lobular_Carcinoma, This is a histopathology image highlighting malignant breast cancer of lobular origin.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-16196-400-014.png
SOB_M_LC-14-16196-400-015,Malignant,Lobular_Carcinoma, This is a histopathology image highlighting malignant breast cancer of lobular origin.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-16196-400-015.png
SOB_M_LC-14-16196-400-016,Malignant,Lobular_Carcinoma, This is a histopathology image highlighting malignant breast cancer of lobular origin.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-16196-400-016.png
SOB_M_LC-14-16196-400-017,Malignant,Lobular_Carcinoma, This is a histopathology image highlighting malignant breast cancer of lobular origin.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-16196-400-017.png
SOB_M_MC-14-10147-400-001,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-001.png
SOB_M_MC-14-10147-400-002,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-002.png
SOB_M_MC-14-10147-400-003,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-003.png
SOB_M_MC-14-10147-400-004,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-004.png
SOB_M_MC-14-10147-400-005,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-005.png
SOB_M_MC-14-10147-400-006,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-006.png
SOB_M_MC-14-10147-400-007,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-007.png
SOB_M_MC-14-10147-400-008,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-008.png
SOB_M_MC-14-10147-400-009,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-009.png
SOB_M_MC-14-10147-400-010,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-010.png
SOB_M_MC-14-10147-400-011,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-011.png
SOB_M_MC-14-10147-400-012,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-012.png
SOB_M_MC-14-10147-400-013,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-013.png
SOB_M_MC-14-10147-400-014,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-014.png
SOB_M_MC-14-10147-400-015,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-10147-400-015.png
SOB_M_MC-14-12773-400-001,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-001.png
SOB_M_MC-14-12773-400-002,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-002.png
SOB_M_MC-14-12773-400-003,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-003.png
SOB_M_MC-14-12773-400-004,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-004.png
SOB_M_MC-14-12773-400-005,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-005.png
SOB_M_MC-14-12773-400-006,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-006.png
SOB_M_MC-14-12773-400-007,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-007.png
SOB_M_MC-14-12773-400-008,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-008.png
SOB_M_MC-14-12773-400-009,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-009.png
SOB_M_MC-14-12773-400-010,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-010.png
SOB_M_MC-14-12773-400-011,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-011.png
SOB_M_MC-14-12773-400-012,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-012.png
SOB_M_MC-14-12773-400-013,Malignant,Mucinous_Carcinoma,A histopathology image depicting malignant mucinous carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-013.png
SOB_M_MC-14-12773-400-014,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-014.png
SOB_M_MC-14-12773-400-015,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-015.png
SOB_M_MC-14-12773-400-016,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-016.png
SOB_M_MC-14-12773-400-017,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-017.png
SOB_M_MC-14-12773-400-018,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-12773-400-018.png
SOB_M_MC-14-13413-400-001,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-001.png
SOB_M_MC-14-13413-400-002,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-002.png
SOB_M_MC-14-13413-400-003,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-003.png
SOB_M_MC-14-13413-400-004,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-004.png
SOB_M_MC-14-13413-400-005,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-005.png
SOB_M_MC-14-13413-400-006,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-006.png
SOB_M_MC-14-13413-400-007,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-007.png
SOB_M_MC-14-13413-400-008,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-008.png
SOB_M_MC-14-13413-400-009,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-009.png
SOB_M_MC-14-13413-400-010,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-010.png
SOB_M_MC-14-13413-400-011,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-011.png
SOB_M_MC-14-13413-400-012,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-012.png
SOB_M_MC-14-13413-400-013,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-013.png
SOB_M_MC-14-13413-400-014,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-014.png
SOB_M_MC-14-13413-400-015,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-015.png
SOB_M_MC-14-13413-400-016,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-016.png
SOB_M_MC-14-13413-400-017,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-017.png
SOB_M_MC-14-13413-400-018,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-018.png
SOB_M_MC-14-13413-400-019,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-019.png
SOB_M_MC-14-13413-400-020,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-020.png
SOB_M_MC-14-13413-400-021,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-021.png
SOB_M_MC-14-13413-400-022,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-022.png
SOB_M_MC-14-13413-400-023,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-023.png
SOB_M_MC-14-13413-400-024,Malignant,Mucinous_Carcinoma,This slide shows malignant mucinous carcinoma observed in a breast cancer sample.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Mucinous_Carcinoma/SOB_M_MC-14-13413-400-024.png
